domain,text,label
scrgreatoffer.top,"emails: abuse@namesilo.com; name: REDACTED FOR PRIVACY; name_servers: luke.ns.cloudflare.com; org: PrivacyGuardian.org llc; address: REDACTED FOR PRIVACY; address : 1928 E. Highland Ave. Ste F104 PMB# 255; city: REDACTED FOR PRIVACY; city : Phoenix; country: US; creation_date: 2023-07-21T10:44:42; creation_date : 2023-07-21T07:00:00; dnssec: unsigned; domain_name: scrgreatoffer.top; emails : pw-849451ddebc1c371bdf78654209e63cf@privacyguardian.org; expiration_date: 2024-07-21T10:44:42; expiration_date : 2024-07-21T07:00:00; name_servers : margaret.ns.cloudflare.com; name_servers : LUKE.NS.CLOUDFLARE.COM; name_servers : MARGARET.NS.CLOUDFLARE.COM; registrar: NameSilo, LLC; state: AZ; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited; updated_date: 2023-07-21T11:22:52; updated_date : 2023-07-22T07:00:00; whois_server: whois.namesilo.com; zipcode: REDACTED FOR PRIVACY; zipcode : 85016",malicious
logopoke.com,emails: abuse@namecheap.com; name: Redacted for Privacy; name_servers: NS1.DIGITALOCEAN.COM; org: Privacy service provided by Withheld for Privacy ehf; address: Kalkofnsvegur 2; city: Reykjavik; country: IS; creation_date: 2018-01-12T14:52:24; dnssec: unsigned; domain_name: LOGOPOKE.COM; domain_name : logopoke.com; emails : 8b849934e6004d21888ade3c6857a108.protect@withheldforprivacy.com; expiration_date: 2023-01-12T14:52:24; name_servers : NS2.DIGITALOCEAN.COM; name_servers : NS3.DIGITALOCEAN.COM; name_servers : ns1.digitalocean.com; name_servers : ns2.digitalocean.com; name_servers : ns3.digitalocean.com; registrar: NAMECHEAP INC; state: Capital Region; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2021-12-13T07:14:26; updated_date : 2021-12-13T07:14:27.030000; whois_server: whois.namecheap.com; zipcode: 101,malicious
payu-online654311.pl,creation_date: 2024-03-21T13:07:14; domain_name: payu-online654311.pl is undergoing proceeding; expiration_date: 2025-03-21T13:07:14; registrar: PERSKIMEDIA Szymon Perski; updated_date: 2024-03-21T13:16:23,malicious
summitcomfortky.com,"emails: abuse@godaddy.com; name_servers: NS1.DNS-PARKING.COM; country: US; creation_date: 2019-11-25T04:03:00; creation_date : 2019-11-24T23:03:00; dnssec: unsigned; domain_name: SUMMITCOMFORTKY.COM; domain_name : summitcomfortky.com; expiration_date: 2023-11-25T04:03:00; expiration_date : 2023-11-24T23:03:00; name_servers : NS2.DNS-PARKING.COM; registrar: GoDaddy.com, LLC; state: Kentucky; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2022-03-12T21:48:30; updated_date : 2021-11-25T09:14:38; whois_server: whois.godaddy.com",malicious
sinsayokay.com,emails: abuse@dynadot.com; name: REDACTED FOR PRIVACY; name_servers: AINSLEY.NS.CLOUDFLARE.COM; org: Super Privacy Service LTD c/o Dynadot; address: PO Box 701; city: San Mateo; country: US; creation_date: 2023-10-18T03:47:13; dnssec: unsigned; domain_name: SINSAYOKAY.COM; expiration_date: 2024-10-18T03:47:13; name_servers : DEVIN.NS.CLOUDFLARE.COM; name_servers : ainsley.ns.cloudflare.com; name_servers : devin.ns.cloudflare.com; registrar: DYNADOT LLC; state: California; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2023-10-18T03:48:13; whois_server: whois.dynadot.com; zipcode: 94401,malicious
polskabitcoindfjkwv.xyz,"emails: abuse@namesilo.com; name: Domain Administrator; name_servers: NS2.DNSOWL.COM; org: See PrivacyGuardian.org; address: 1928 E. Highland Ave. Ste F104 PMB# 255; city: Phoenix; country: US; creation_date: 2021-11-16T12:17:01; creation_date : 2021-11-16T07:00:00; dnssec: unsigned; domain_name: POLSKABITCOINDFJKWV.XYZ; domain_name : polskabitcoindfjkwv.xyz; emails : pw-016e9f4647d77e3df085c5a08882027b@privacyguardian.org; expiration_date: 2022-11-16T23:59:59; expiration_date : 2022-11-16T07:00:00; name_servers : NS1.DNSOWL.COM; name_servers : NS3.DNSOWL.COM; registrar: NameSilo, LLC; state: AZ; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited; updated_date: 2021-12-03T10:37:28; updated_date : 2022-09-09T07:00:00; whois_server: whois.namesilo.com; zipcode: 85016",malicious
wall18.ertravels.info,emails: abuse@namecheap.com; name: REDACTED FOR PRIVACY; name_servers: dns102.registrar-servers.com; org: Privacy service provided by Withheld for Privacy ehf; address: REDACTED FOR PRIVACY; address : Kalkofnsvegur 2; city: REDACTED FOR PRIVACY; city : Reykjavik; country: PK; country : IS; creation_date: 2023-06-16T07:23:44; creation_date : 2023-06-16T07:23:44.230000; domain_name: ertravels.info; emails : reactivation-pending@mail.withheldforprivacy.com; expiration_date: 2025-06-16T07:23:44; name : REACTIVATION PERIOD; name_servers : dns101.registrar-servers.com; org : Withheld for Privacy Purposes; registrar: NAMECHEAP INC; state: Sindh; state : Capital Region; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : autoRenewPeriod https://icann.org/epp#autoRenewPeriod; updated_date: 2024-07-01T08:37:52; updated_date : 0001-01-01T00:00:00; whois_server: whois.namecheap.com; zipcode: REDACTED FOR PRIVACY; zipcode : 101,malicious
23415-5633.s3.webspace.re,emails: support@ovh.net; emails : tech@ovh.net; emails : abuse@ovh.net; expiration_date: 2019-12-05T08:19:51; registrar: OVH; status: ACTIVE; status : not identified,malicious
ok6.2hzr.icu,"emails: abuse@namesilo.com; name: Domain Administrator; name_servers: HARLEE.NS.CLOUDFLARE.COM; org: See PrivacyGuardian.org; address: 1928 E. Highland Ave. Ste F104 PMB# 255; city: Phoenix; country: US; creation_date: 2024-06-15T12:41:01; creation_date : 2024-06-15T07:00:00; dnssec: unsigned; domain_name: 2HZR.ICU; domain_name : 2hzr.icu; emails : pwp-81c4c764f4bc5d5613197c27e7b1898a@privacyguardian.org; expiration_date: 2025-06-15T23:59:59; expiration_date : 2025-06-15T07:00:00; name_servers : ROMMY.NS.CLOUDFLARE.COM; registrar: NameSilo, LLC; state: AZ; status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited; status : clientHold https://icann.org/epp#clientHold; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : pendingDelete https://www.icann.org/epp#pendingDelete; updated_date: 2024-07-10T13:48:09; updated_date : 2024-06-15T07:00:00; whois_server: whois.namesilo.com; zipcode: 85016",malicious
vazna-ifnormacja.eu,name_servers: dns1.registrar-servers.com; domain_name: vazna-ifnormacja.eu,malicious
allegr0lokalnie.72615266.xyz,"emails: abuse@reg.ru; name: Personal data, can not be publicly disclosed according to applicable laws.; name_servers: GORDON.NS.CLOUDFLARE.COM; org: VonRueden Inc; address: 63182 Blaise Forges Apt. 974; city: Darlowo; country: PL; creation_date: 2024-04-15T13:02:13; creation_date : 2024-04-15T13:02:14; dnssec: unsigned; domain_name: 72615266.XYZ; expiration_date: 2025-04-15T23:59:59; expiration_date : 2025-04-15T13:02:14; name_servers : KHLOE.NS.CLOUDFLARE.COM; name_servers : gordon.ns.cloudflare.com; name_servers : khloe.ns.cloudflare.com; registrar: Registrar of Domain Names REG.RU LLC; state: Darlowo; status: serverHold https://icann.org/epp#serverHold; status : clientHold https://icann.org/epp#clientHold; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2024-04-30T21:24:12; updated_date : 0001-01-01T00:00:00; whois_server: whois.reg.com; zipcode: 76-150",malicious
www.help4ppl705.club,emails: abuse@namecheap.com; name: REDACTED FOR PRIVACY; name_servers: ns2.cyberfolks.pl; org: Privacy service provided by Withheld for Privacy ehf; address: REDACTED FOR PRIVACY; address : Kalkofnsvegur 2; city: REDACTED FOR PRIVACY; city : Reykjavik; country: IS; creation_date: 2021-06-28T14:08:33; creation_date : 2021-06-28T14:08:33.720000; dnssec: unsigned; domain_name: help4ppl705.club; emails : 4da3e49aebea4ee98175d268c973fdef.protect@withheldforprivacy.com; expiration_date: 2022-06-28T14:08:33; expiration_date : 2022-06-28T14:08:33.720000; name : Withheld for Privacy Purposes; name_servers : ns1.cyberfolks.pl; name_servers : ns3.cyberfolks.pl; registrar: NAMECHEAP INC; state: Capital Region; status: clientHold https://icann.org/epp#clientHold; status : addPeriod https://icann.org/epp#addPeriod; updated_date: 2021-06-30T05:48:41; updated_date : 0001-01-01T00:00:00; whois_server: whois.namecheap.com; zipcode: REDACTED FOR PRIVACY; zipcode : 101,malicious
50ppoo.prlmaxiiisok.xyz,emails: compliance@instra.com; name: REDACTED FOR PRIVACY; name_servers: NS1.ONLYDOMAINS.COM; org: Registrant of prlmaxiiisok.xyz; address: REDACTED FOR PRIVACY; city: REDACTED FOR PRIVACY; country: NZ; creation_date: 2022-09-14T14:59:01; dnssec: unsigned; domain_name: PRLMAXIIISOK.XYZ; domain_name : prlmaxiiisok.xyz; emails : abuse@instra.com; emails : info@domain-contact.org; expiration_date: 2023-09-14T23:59:59; name_servers : NS2.ONLYDOMAINS.COM; name_servers : NS3.ONLYDOMAINS.COM; name_servers : ns1.onlydomains.com; name_servers : ns2.onlydomains.com; name_servers : ns3.onlydomains.com; org : REDACTED FOR PRIVACY; registrar: Instra Corporation Pty Ltd.; state: Auckland District; status: ok https://icann.org/epp#ok; updated_date: 2022-09-19T15:03:56; whois_server: whois.instra.net; zipcode: REDACTED FOR PRIVACY,malicious
t-mt.tpros.xyz,emails: compliance@instra.com; name: REDACTED FOR PRIVACY; name_servers: NS1.ONLYDOMAINS.COM; org: Registrant of tpros.xyz; address: REDACTED FOR PRIVACY; city: REDACTED FOR PRIVACY; country: NZ; creation_date: 2022-11-21T10:03:06; dnssec: unsigned; domain_name: TPROS.XYZ; domain_name : tpros.xyz; emails : abuse@instra.com; emails : info@domain-contact.org; expiration_date: 2023-11-21T23:59:59; name_servers : NS2.ONLYDOMAINS.COM; name_servers : NS3.ONLYDOMAINS.COM; name_servers : ns1.onlydomains.com; name_servers : ns2.onlydomains.com; name_servers : ns3.onlydomains.com; org : REDACTED FOR PRIVACY; registrar: Instra Corporation Pty Ltd.; state: Auckland District; status: ok https://icann.org/epp#ok; status : serverTransferProhibited https://icann.org/epp#serverTransferProhibited; updated_date: 2022-11-26T10:03:47; updated_date : 2022-11-21T10:03:06; whois_server: whois.instra.net; zipcode: REDACTED FOR PRIVACY,malicious
cyberjordan.com,"emails: abuse@godaddy.com; name_servers: NS1.DIGITALOCEAN.COM; creation_date: 2019-06-30T06:52:38; dnssec: unsigned; domain_name: CYBERJORDAN.COM; expiration_date: 2024-06-30T06:52:38; name_servers : NS2.DIGITALOCEAN.COM; registrar: GoDaddy.com, LLC; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2023-07-08T05:57:44; whois_server: whois.godaddy.com",malicious
www.timeisnow.sa.com,"name: Domain Administrator; name_servers: NS1.CENTRALNIC.NET; org: Esqwire.com P.C. Domain Escrow; creation_date: 1998-06-25T00:00:00; dnssec: signedDelegation; domain_name: SA.COM; expiration_date: 2024-12-10T00:00:00; name_servers : NS2.CENTRALNIC.NET; name_servers : NS3.CENTRALNIC.NET; name_servers : NS4.CENTRALNIC.NET; referral_url: http://www.godaddy.com; registrar: GODADDY.COM, LLC; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2015-04-18T00:00:00; whois_server: whois.godaddy.com",malicious
d12v1q4pg9l024.cloudfront.net,"emails: abusecomplaints@markmonitor.com; name: Legal Department; name_servers: NS-1306.AWSDNS-35.ORG; org: Amazon.com, Inc.; address: PO BOX 81226; city: Seattle; country: US; creation_date: 2008-04-25T00:00:00; creation_date : 2008-04-25T11:25:49; dnssec: unsigned; domain_name: CLOUDFRONT.NET; domain_name : cloudfront.net; emails : hostmaster@amazon.com; expiration_date: 2019-04-25T00:00:00; name_servers : NS-1597.AWSDNS-07.CO.UK; name_servers : NS-418.AWSDNS-52.COM; name_servers : NS-666.AWSDNS-19.NET; name_servers : ns-1306.awsdns-35.org; name_servers : ns-418.awsdns-52.com; name_servers : ns-666.awsdns-19.net; name_servers : ns-1597.awsdns-07.co.uk; referral_url: http://www.markmonitor.com; registrar: MarkMonitor, Inc.; state: WA; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; status : serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited; status : serverTransferProhibited https://icann.org/epp#serverTransferProhibited; status : serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited; status : clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited); status : clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited); status : clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited); status : serverUpdateProhibited (https://www.icann.org/epp#serverUpdateProhibited); status : serverTransferProhibited (https://www.icann.org/epp#serverTransferProhibited); status : serverDeleteProhibited (https://www.icann.org/epp#serverDeleteProhibited); updated_date: 2016-05-05T00:00:00; updated_date : 2016-05-05T16:12:11; whois_server: whois.markmonitor.com; zipcode: 98108-1226",malicious
cd3.ahnq.top,"emails: abuse@namesilo.com; name: REDACTED FOR PRIVACY; name_servers: rommy.ns.cloudflare.com; org: See PrivacyGuardian.org; address: REDACTED FOR PRIVACY; address : 1928 E. Highland Ave. Ste F104 PMB# 255; city: REDACTED FOR PRIVACY; city : Phoenix; country: US; creation_date: 2024-06-15T14:25:12; creation_date : 2024-06-15T07:00:00; dnssec: unsigned; domain_name: ahnq.top; emails : pwp-a0b95687e5c1b178066a230d08006c8f@privacyguardian.org; expiration_date: 2025-06-15T14:25:12; expiration_date : 2025-06-15T07:00:00; name : Domain Administrator; name_servers : harlee.ns.cloudflare.com; name_servers : HARLEE.NS.CLOUDFLARE.COM; name_servers : ROMMY.NS.CLOUDFLARE.COM; registrar: NameSilo, LLC; state: AZ; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientHold https://icann.org/epp#clientHold; status : pendingDelete https://www.icann.org/epp#pendingDelete; updated_date: 2024-06-15T20:35:50; updated_date : 2024-06-15T07:00:00; whois_server: whois.namesilo.com; zipcode: REDACTED FOR PRIVACY; zipcode : 85016",malicious
goberna-sklep.pl,creation_date: 2023-03-10T17:25:49; domain_name: goberna-sklep.pl is undergoing proceeding; expiration_date: 2024-03-10T17:25:49; registrar: LH.pl Sp. z o.o.; updated_date: 2023-03-10T17:25:49,malicious
qwss.spaactivs.top,"emails: abuse@namesilo.com; name: REDACTED FOR PRIVACY; name_servers: ns1.dnsowl.com; org: PrivacyGuardian.org llc; address: REDACTED FOR PRIVACY; address : 1928 E. Highland Ave. Ste F104 PMB# 255; city: REDACTED FOR PRIVACY; city : Phoenix; country: US; creation_date: 2024-04-11T12:31:12; creation_date : 2024-04-11T07:00:00; dnssec: unsigned; domain_name: spaactivs.top; emails : pw-0d33aed253f7e51a5af227c2756af52c@privacyguardian.org; expiration_date: 2025-04-11T12:31:12; expiration_date : 2025-04-11T07:00:00; name_servers : ns3.dnsowl.com; name_servers : ns2.dnsowl.com; name_servers : NS1.DNSOWL.COM; name_servers : NS2.DNSOWL.COM; name_servers : NS3.DNSOWL.COM; registrar: NameSilo, LLC; state: AZ; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited; updated_date: 2024-04-11T13:56:53; updated_date : 2024-04-12T07:00:00; whois_server: whois.namesilo.com; zipcode: REDACTED FOR PRIVACY; zipcode : 85016",malicious
secundefin.com,"emails: abuse-contact@sav.com; name_servers: CARLOS.NS.CLOUDFLARE.COM; creation_date: 2022-07-26T14:01:43; dnssec: unsigned; domain_name: SECUNDEFIN.COM; expiration_date: 2023-07-26T14:01:43; name_servers : RAEGAN.NS.CLOUDFLARE.COM; registrar: Sav.com, LLC; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2022-07-27T07:26:45; whois_server: whois-service.virtualcloud.co",malicious
